date,title,section,author,summary,full_text,url,sentiment_label,sentiment_score,next_day_return,next_day_up
2023-12-13,"Paes, Amritraj become first Asian men in International Tennis Hall of Fame",Sports,,Former doubles world No. 1 Leander Paes and broadcaster and promoter Vijay Amritraj of India have become the first Asian men to be inducted into the International Tennis Hall of Fame.,"Former doubles world No. 1 Leander Paes and broadcaster and promoter Vijay Amritraj of India have become the first Asian men to be inducted into the International Tennis Hall of Fame. Besides the duo, renowned journalist and writer Richard Evans have also been elected in the Ultimate Honour in Tennis. Paes, an 18-time Grand Slam champion in doubles and mixed doubles, has been selected in the player category, while Amritraj and United Kingdom's Evans are inductees in the contributor category, which is considered for election every two years. The contributor category recognises true pioneers, visionary leaders, or individuals/groups who have made a transcendent impact on the sport. The Class of 2024 will be officially inducted into the International Tennis Hall of Fame on Saturday in Newport, Rhode Island. Paes, Amritraj and Evans will join an elite group of 264 inductees from 27 nations with India set to become the 28th nation represented in the Hall of Fame. ""It has been my life's honour to play for my country for over three decades in a sport that has given and taught me everything. This acknowledgment is indeed the ultimate accolade for every tennis player. Induction into the International Tennis Hall of Fame belongs not just to me, but to our billion-plus Indians,"" Paes said. ""Receiving this honour culminates a professional journey of a lifetime, standing on the shoulders of greats and sets the tone for other youngsters in Asia and around the world."" During his three-decade career, Paes topped the world rankings in doubles and won 18 Grand Slam titles. With eight doubles Grand Slam titles and 10 in mixed doubles, he is one of only three men in tennis history to capture a career Grand Slam in both disciplines. Paes is tied with his former partner, Hall of Famer Martina Navratilova, for the most mixed doubles major titles in history. Additionally, he and Hall of Famer Martina Hingis are one of only two mixed doubles teams in the Open Era to complete a career Grand Slam together. In a testament to his longevity at the sport's height, Paes spent a total of 462 weeks inside the ATP doubles top 10, including 37 weeks at No. 1, and won 55 doubles titles on tour. Paes proudly represented India in international competition for 30 years, winning a Davis Cup record 45 doubles rubbers during his career. He competed in a record seven consecutive Olympic Games, the most in tennis history, and is India's only Olympic medallist in tennis, capturing bronze in singles at the 1996 Atlanta Games. ""I am thrilled to congratulate Leander Paes, Vijay Amritraj, and Richard Evans on their election to the International Tennis Hall of Fame,"" Kim Clijsters, Honorary President of ITHF and Class of 2017 Hall of Famer said. ""These three legends have served as trailblazers in their impact on tennis, and in spreading the sport worldwide. We are excited to celebrate the Class of 2024 in the coming year."" Earlier this year, fans around the globe cast their ballots and elected Paes as the winner of the Hall of Fame's annual Fan Vote for induction.",https://www.business-standard.com/sports/other-sports-news/paes-amritraj-become-first-asian-men-in-international-tennis-hall-of-fame-123121300917_1.html,neutral,0.0689,0.01225,1.0
2023-12-13,BJP's tribal face Vishnu Deo Sai takes oath as Chhattisgarh chief minister,Elections,,"Vishnu Deo Sai earned his stripes through hard work and dedication in a political journey that began as a sarpanch in Chhattisgarh in 1990 and went on to become multiple-time MP and a Union minister, emerging as the BJP's tribal face known for humility and organisational skills.","BJP's Vishnu Deo Sai takes oath as Chhattisgarh chief minister The newly-elected MLA from Jashpur district on Wednesday took oath as the chief minister in a glittering ceremony here attended by Prime Minister Narendra Modi, Union Home Minister Amit Shah, BJP chief JP Nadda and a battery of leaders. He is the fourth chief minister of Chhattisgarh state, which was created in the year 2000. Sai, 59, is the first tribal chief minister from the BJP which decided to give the top post to a leader from the community that accounts for nearly 32 per cent of the state's population and is the second most dominant social group after OBCs. The BJP made a stunning comeback to power in the November polls, winning 54 seats in the 90-member state assembly. The Congress, which won 68 seats in 2018, was reduced to 35, while the Gondwana Gantantra Party (GGP) emerged victorious in one assembly constituency. Despite inheriting a family political legacy and holding key portfolios when he was a Union minister, Sai is known for his down-to-earth approach, work dedication and determination to achieve goals. Sai has headed the BJP's Chhattisgarh unit three times, displaying the Central leadership's faith in his organisational skills. Addressing a poll rally in the Kunkuri constituency last month, Union Home Minister and senior BJP leader Amit Shah had urged voters to elect Sai, promising to make him (Sai) a ""big man"" if the party comes back to power in the state. Starting his political career as the sarpanch of an obscure village, Sai rose through the ranks and became a member of Prime Minister Narendra Modi's first Council of Ministers after the BJP formed its full majority government in 2014. Though he hails from a farming family based in a small village, Bagia, in the tribal-dominated Jashpur district, politics runs in the blood of the BJP leader. Sai's grandfather (late) Budhnath Sai was a nominated MLA from 1947 to 1952. His 'bade pitaji' (elder brother of his father), the late Narhari Prasad Sai was a member of the Jan Sangh (BJP's predecessor) and served as a two-term MLA (1962-67 and 1972-77) and was elected as an MP (1977-79) and served as a Minister of State in the Janata Party government. Sai's other uncle (late) Kedarnath Sai was also a Jan Sangh member and served as MLA from Tapkara (1967-72). Vishnu Deo Sai did his schooling at a government school in Kunkuri and went to Ambikapur for graduation but quit his studies midway and returned to his village in 1988. In 1989, he was elected as a 'panch' of Bagia village panchayat and next year became the sarpanch unopposed. It was BJP stalwart late Dilip Singh Judev who encouraged Sai to enter electoral politics in 1990. In the same year, Sai was elected as an MLA for the first time on a BJP ticket from Tapkara (in Jashpur district) in undivided Madhya Pradesh. He retained the seat in the 1993 assembly polls. In 1998, he unsuccessfully contested the assembly polls from the adjoining Pathalgaon seat. Later, he was elected as MP from the Raigarh Lok Sabha constituency four times in a row - 1999, 2004, 2009 and 2014. Though the BJP fielded him in the 2003 and 2008 assembly elections in Chhattisgarh, which came into existence as a separate state on November 1, 2000, from Pathalgaon, he lost on both occasions. After the BJP formed its government at the Centre in 2014 under the leadership of PM Modi, Sai was inducted into his team and made Minister of State for Steel and Mines. He was among the then 10 sitting BJP MPs in Chhattisgarh who were denied tickets for the 2019 Lok Sabha polls. The tribal politician served as the BJP's Chhattisgarh chief from 2006 to 2010 and again from January to August 2014. After the BJP lost power in the state in 2018, he was again given the responsibility to lead the party in Chhattisgarh in 2020. He was replaced with Arun Sao, an OBC leader, in 2022, just a year ahead of the assembly polls. Ahead of the polls in November this year, Sai was named a member of the BJP national executive in July. He was fielded from Kunkuri (Jashpur district) in the elections which he won by defeating Congress' sitting MLA UD Minj by a margin of 25,541 votes. The BJP, which had suffered a huge setback in tribal-dominated seats in 2018, put up a good show this time, winning 17 of the 29 seats reserved for Scheduled Tribe (ST) candidates. The saffron outfit won all 14 assembly segments in the tribal-dominated Surguja region from where Sai hails, and 8 out of the 12 seats in another Adivasi belt Bastar. The BJP's comprehensive win in the two tribal turfs contributed to its resounding victory in the assembly polls and return to power in the state after a gap of five years.",https://www.business-standard.com/elections/chhattisgarh-elections/bjp-s-tribal-face-vishnu-deo-sai-takes-oath-as-chhattisgarh-chief-minister-123121300773_1.html,neutral,0.1501,0.01225,1.0
2023-12-13,China challenge for Indian agrichemicals firm PI Industries,Markets,,PI Industries Stock: The positive from PI Industries' perspective is the diversification of its revenue base into pharmaceuticals,"3 Months ₹300/Month 1 Year ₹225/Month 2 Years ₹162/Month Renews automatically, cancel anytime Home Markets Premium Decoded In brief",https://www.business-standard.com/markets/stock-market-news/product-concentration-to-remain-an-overhang-for-pi-industries-limited-123121300672_1.html,positive,0.8581,0.01225,1.0
2023-12-13,Mutual Fund IPOs anchor bigger than FPIs for a second year in a row,Markets,,"So far this calendar, domestic funds subscribe for shares worth Rs 5,577 cr in anchor category, while FPIs Rs 5,417 cr",,https://www.business-standard.com/markets/stock-market-news/mutual-fund-ipos-anchor-bigger-than-fpis-for-a-second-year-in-a-row-123121301058_1.html,positive,0.6447,0.01225,1.0
2023-12-13,"IPO rush ahead of FPI holiday season, market to raise nearly Rs 8,000 cr",Markets,,IPO Rush: These companies will break a jinx of sorts seen during the December preceding a General Election year,"3 Months ₹300/Month 1 Year ₹225/Month 2 Years ₹162/Month Renews automatically, cancel anytime Home Markets Premium Decoded In brief",https://www.business-standard.com/markets/ipo/ipo-rush-ahead-of-fpi-holiday-season-market-to-raise-nearly-rs-8-000-cr-123121300972_1.html,positive,0.663,0.01225,1.0
2023-12-13,Social stock exchange sees first listing with Unnati Foundation 1st entity,Markets,,Platform to opens new financing avenue for social enterprises,,https://www.business-standard.com/markets/news/social-stock-exchange-sees-first-listing-with-unnati-foundation-1st-entity-123121301099_1.html,neutral,0.2044,0.01225,1.0
2023-12-13,"Growth gains, dividend yield along with stable taxation to boost ITC stock",Companies,,Non-cigarette segments have delivered annual revenue growth of 14% and net profit growth of 20% over FY18-23,,https://www.business-standard.com/companies/news/growth-gains-dividend-yield-stable-taxation-to-support-itc-stock-123121301036_1.html,positive,0.9416,0.01225,1.0
2023-12-13,Rupee settles at new closing low of 83.40 on caution ahead of US Fed meet,Economy,,"The dollar index, which measures the strength of the greenback against a basket of six major currencies, rose to 103.95, against 103.78 on Tuesday","Gold falls by Rs 80, silver down Rs 700 Gold prices slipped Rs 80 to Rs 61,820 per 10 grams in Delhi on Wednesday amid weak global cues, according to HDFC Securities. Gold had closed at Rs 61,900 in its previous close. Silver also tumbled Rs 700 to Rs 75,050 per kilogram. In the international markets, gold and silver were down at $1,981 per ounce and $22.70 per ounce, respectively. Spot gold at Comex was trading at $1,981 per ounce. pti",https://www.business-standard.com/economy/news/rupee-settles-at-new-closing-low-of-83-40-on-caution-ahead-of-us-fed-meet-123121301010_1.html,positive,0.7774,0.01225,1.0
2023-12-13,Unexpected progress,Opinion,,COP28 agrees to 'transition away' from fossil fuels,Representative image,https://www.business-standard.com/opinion/editorial/unexpected-progress-123121301195_1.html,positive,0.9095,0.01225,1.0
2023-12-13,Circular economy,Opinion,,Efficient waste management has economic and strategic dimensions,Garden bench made of recycled cartons (Representative image),https://www.business-standard.com/opinion/editorial/circular-economy-123121301206_1.html,neutral,0.0758,0.01225,1.0
2023-12-13,2024: A gloomier world?,Opinion,,"As economic woes and geopolitical tensions loom, brace for impact on climate, politics and beyond","3 Months ₹300/Month 1 Year ₹225/Month 2 Years ₹162/Month Renews automatically, cancel anytime Home Markets Premium Decoded In brief",https://www.business-standard.com/opinion/columns/2024-a-gloomier-world-123121301163_1.html,neutral,-0.0355,0.01225,1.0
2023-12-13,"Leverage HUF to max tax benefits by distributing income, availing deduction",Finance,,"By distributing income and availing of deductions, it can facilitate tax savings","Women can be members of 2 HUFs The eldest member of a HUF is known as the Karta The eldest child becomes the new Karta upon retirement or death of the current Karta Individuals born into the family become co-parceners in the HUF from birth A woman who marries a HUF member also becomes a member Thus, women can be members of both their husband and their father’s HUF simultaneously However, husbands of female co-parceners do not receive any privileges within the HUF of their wives’ parents Source: TAS Law",https://www.business-standard.com/finance/personal-finance/leverage-huf-to-max-tax-benefits-by-distributing-income-availing-deduction-123121301142_1.html,neutral,0.2896,0.01225,1.0
2023-12-13,"Financial sector stocks, new listings take centerstage in November for MFs",Markets,,"Mutual Funds: The equity market witnessed a sharp rally last month. The benchmark Nifty50 rose by 5.5 per cent, the most since July 2022","Angel One ropes in Nippon MF executive to head AMC Angel One, which is in the process of setting up a mutual fund business, has roped in Hemen Bhatia to head its asset management venture. Bhatia was previously heading the ETF business at Nippon Life India AMC. Angel One is likely to focus on the passive space. In a press release, AMC said Bhatia will lead the “growth initiatives, focusing on crafting innovative investment strategies, forging key partnerships and positioning Angel One as a leader in the passive investment space in India”. The company had applied for MF licence in September 2021 and received in-principle approval from the Securities and Exchange Board of India in August 2023. The firm can start MF operations after getting the final approval.",https://www.business-standard.com/markets/mutual-fund/financial-sector-stocks-new-listings-take-centerstage-in-november-for-mfs-123121300960_1.html,positive,0.9094,0.01225,1.0
2023-12-14,Reserve Bank of India to conduct 7-day variable rate repo auction on Friday,Finance,,"""The response should be good from the banks and the auction should sail through easily as the liquidity is very tight right now,"" a dealer at a state-owned bank said",Photo: Bloomberg,https://www.business-standard.com/finance/news/variable-rate-repo-auction-likely-to-see-firm-demand-from-banks-123121401012_1.html,positive,0.524,0.012933,1.0
2023-12-14,Annual insurance review: Why you must boost term cover at key life stages,Finance,,Annual insurance review: Your health insurance may need to be strengthened to keep pace with medical inflation,"3 Months ₹300/Month 1 Year ₹225/Month 2 Years ₹162/Month Renews automatically, cancel anytime Home Markets Premium Decoded In brief",https://www.business-standard.com/finance/personal-finance/annual-insurance-review-why-you-must-boost-term-cover-at-key-life-stages-123121401144_1.html,positive,0.8685,0.012933,1.0
2023-12-14,"Tamil Nadu's electronics export on road to $8 billion, says minister",Economy,,"According to industry experts, major reasons for the rise in exports is the 'China Plus One' strategy of global majors like Apple",Representative Picture,https://www.business-standard.com/economy/news/tamil-nadu-s-electronics-export-on-road-to-8-billion-says-minister-123121400739_1.html,positive,0.8876,0.012933,1.0
2023-12-14,Pawan Munjal-backed Exponent raises $26.4 million in Series B round,Companies,,"Exponent Energy: The fund would help the firm to deploy 1,000 e-pumps (charging stations) and have 25,000 EVs powered by Exponent by 2025","Arun Vinayak, CEO & Co-founder, Exponent",https://www.business-standard.com/companies/news/pawan-munjal-backed-exponent-raises-26-4-million-in-series-b-round-123121400786_1.html,positive,0.7948,0.012933,1.0
2023-12-14,Sharp improvement in liquidity expected from January 2024: India Ratings,Economy,,"Govt spending, FPI flows to drive liquidity",,https://www.business-standard.com/economy/news/sharp-improvement-in-liquidity-expected-from-january-2024-india-ratings-123121401271_1.html,positive,0.9223,0.012933,1.0
2023-12-14,Indian oil product demand growth to slow ahead: International Energy Agency,Economy,,"Indian oil product deliveries edged higher in November but were underwhelming compared to the usual seasonal rise, the agency noted. Deliveries in November increased by 40,000 barrels per day","According to the IEA, the annual 2023 gains will be 220,000 bpd. The International Energy Agency (IEA) said on Thursday the ""explosive growth"" in Indian oil product consumption may be coming to an end. In a monthly report, the IEA projected that India's oil product demand growth would slow to 2.5% next year from 4.1% in 2023. Indian oil product deliveries edged higher in November but were underwhelming compared to the usual seasonal rise, the agency noted. Deliveries in November increased by 40,000 barrels per day (bpd), compared with the typical seasonal upswing of 170,000 bpd. Data from the Indian oil ministry's Petroleum Planning and Analysis Cell (PPAC) showed that India's fuel consumption in November fell after hitting a four month peak in the previous month, hit by reduced travel in the world's third biggest oil consumer as a festive boost fizzled out. According to the IEA, the annual 2023 gains will be 220,000 bpd. It sees growth slowing down to 110,000 bpd in the fourth quarter of 2023. The IEA put the rate of increase in 2024 at 140,000 bpd. That would still be the second-highest growth globally, but far lower than China's 710,000 bpd. (Only the headline and picture of this report may have been reworked by the Business Standard staff; the rest of the content is auto-generated from a syndicated feed.)",https://www.business-standard.com/economy/news/indian-oil-product-demand-growth-to-slow-ahead-international-energy-agency-123121400844_1.html,positive,0.8904,0.012933,1.0
2023-12-14,"Crypto adoption high in India, says IMF chief Kristalina Georgieva",Economy,,Cryptocurrency: Says adequate legal frameworks needed,"Kristalina Georgieva MD, IMF",https://www.business-standard.com/economy/news/cryptocurrency-adoption-high-in-india-says-imf-md-kristalina-georgieva-123121401287_1.html,positive,0.8625,0.012933,1.0
2023-12-14,"At Rs 10.6 trillion, net direct tax collection rises 23.4% in Apr-Nov",Economy,,Net direct tax collection in the eight months of the current fiscal touched 58.34 per cent of Budget Estimates (BE) at Rs 10.64 lakh crore.,"So far, direct tax collection is up by about 20 per cent and indirect tax is higher by 5 per cent. Net direct tax collection in the eight months of the current fiscal touched 58.34 per cent of Budget Estimates (BE) at Rs 10.64 trillion. The net tax collection for April-November stood at Rs 10.64 trillion, which is 23.4 per cent higher than the corresponding period of last year, the Ministry of Finance said. Gross collections, before issuing refunds, grew 17.7 per cent to Rs 12.67 trillion in the April-November period. Refunds amounting to Rs 2.03 trillion issued from April to November of the current fiscal. Special initiative was taken for cases where refunds had failed initially and subsequently issued to validated bank accounts, the ministry said. In the current fiscal, Rs 18.23 trillion is expected to be collected in direct taxes (personal income tax and corporate tax), and Rs 15.38 trillion from indirect taxes (GST, customs, excise). Earlier this week, a senior finance ministry official said that the government is likely to stick to the budgeted estimate of a total tax collection target of Rs 33.61 trillion for the current fiscal in the revised estimates. So far, direct tax collection is up by about 20 per cent and indirect tax is higher by 5 per cent. (Only the headline and picture of this report may have been reworked by the Business Standard staff; the rest of the content is auto-generated from a syndicated feed.)",https://www.business-standard.com/economy/news/net-direct-tax-collection-at-rs-10-64-trn-in-apr-nov-58-34-of-be-123121401062_1.html,positive,0.8643,0.012933,1.0
2023-12-14,Das' final frontier: To bring down inflation to 4% before his term ends,Economy,,"CPI inflation: During his five-year tenure, the banking sector has become resilient, improving profitability and maintaining healthy capital",Photo: Bloomberg,https://www.business-standard.com/economy/news/bringing-cpi-inflation-to-4-within-a-year-will-be-das-biggest-achievement-123121401259_1.html,positive,0.9301,0.012933,1.0
2023-12-14,Infibeam Avenues picks up 49% stake in Ahmedabad-based Pirimid Fintech,Companies,,The partnership aims to combine Infibeam's digital payments and AI-based frameworks with Pirimid Fintech's capital market trading software for its clients nationwide and globally,,https://www.business-standard.com/companies/news/infibeam-avenues-picks-up-49-stake-in-ahmedabad-based-pirimid-fintech-123121400853_1.html,positive,0.5027,0.012933,1.0
2023-12-14,"WPI turns positive after 8 months in November as food, mineral prices jump",Economy,,The uptick in factory gate inflation comes days after retail inflation bucked the downward trend and touched a three-month high in November due to a seasonal spike in vegetable prices,,https://www.business-standard.com/economy/news/india-s-wpi-inflation-in-november-accelerates-to-8-month-high-of-0-26-123121400790_1.html,positive,0.884,0.012933,1.0
2023-12-14,Cognizant gears up to advance women in leadership with new programme,Companies,,"Cognizant: In India, nearly 40 per cent of Cognizant's associates are women, compared to the IT industry gender diversity average of 36 per cent",,https://www.business-standard.com/companies/news/cognizant-gears-up-to-advance-women-in-leadership-with-new-programme-123121400742_1.html,neutral,0.4299,0.012933,1.0
2023-12-14,Hero MotoCorp appoints Vivek Anand as CFO; Rachna Kumar as CHRO,Companies,,The Company has appointed Vivek Anand as Chief Financial Officer (CFO) and Rachna Kumar as the Chief Human Resources Officer (CHRO),Photo: Shutterstock,https://www.business-standard.com/companies/news/hero-motocorp-appoints-vivek-anand-as-cfo-rachna-kumar-as-chro-123121401217_1.html,neutral,0.0256,0.012933,1.0
2023-12-14,"Go First resolution professional, lessors in talks to maintain aircraft",Companies,,"Go First: Advocate Diwakar Maheshwari, appearing for the RP, told the court that they are in talks with the lessors, one of which is SMBC Aviation Capital, to maintain the aircraft",,https://www.business-standard.com/companies/news/rp-lessors-in-talks-to-maintain-aircraft-go-first-to-delhi-high-court-123121401138_1.html,neutral,0.3145,0.012933,1.0
2023-12-14,Kia India eyes 10% growth in sales volume next year: MD & CEO Tae-Jin Park,Companies,,"Kia India sales growth: Park, however, anticipates the overall domestic passenger vehicle (PV) sales in the industry to stay ""flat"" in 2024, as demand primarily exists for sport utility vehicles (SUVs)",,https://www.business-standard.com/companies/news/kia-india-expects-10-volume-sales-growth-in-2024-ceo-tae-jin-park-123121401277_1.html,positive,0.4767,0.012933,1.0
2023-12-14,Tata Capital eyes fashion brand Rare Rabbit at $300 mn valuation: Reports,Companies,,"Rare Rabbit was started in 2015 by an Indian family-run company Radhamani Textiles, and sells shirts, jeans, jackets and sneakers that are priced as low as $20 and all the way up to the high-end range","The ongoing stake sale talks are Rare Rabbit's first external fundraising exercise. India's Tata Capital is looking to purchase a roughly 13 per cent stake in premium domestic fashion brand Rare Rabbit at a valuation of $300 million, as it seeks to bet on the country's affluent shoppers, three sources familiar with the matter said. Tata Capital is the financial services arm of India's $144 billion salt-to-aviation Tata conglomerate, and its investment interest in Rare Rabbit comes at a time its rivals such as billionaire Mukesh Ambani's Reliance are also gravitating towards premium fashion offerings. The three sources said Tata has held talks with Rare Rabbit and is conducting due diligence after issuing a term sheet to invest up to $40 million to grab a stake in the niche fashion brand that sells men's shirts and other apparel. Rare Rabbit founder Manish Poddar and Tata Capital declined to comment. The sources declined to be named as the talks are private. Rare Rabbit was started in 2015 by an Indian family-run company Radhamani Textiles, and sells shirts, jeans, jackets and sneakers that are priced as low as $20 and all the way up to the high-end range for most Indians at $80. The company sells its products online and has 90 retail outlets across India. India's fashion and clothing sector has drawn big Indian and foreign brands in recent years from Tommy Hilfiger to Japan's Uniqlo. Retailers such as Reliance and Tata Group also run their retail chains targeting the booming middle-class segment by selling mid-range clothing from their outlets across the nation. The ongoing stake sale talks are Rare Rabbit's first external fundraising exercise. Local Indian private equity fund A91 Partners is also eyeing a stake in the company and competing with Tata for a deal, the three sources said. A91 declined to comment.",https://www.business-standard.com/companies/news/tata-capital-eyes-fashion-brand-rare-rabbit-at-300-mn-valuation-reports-123121400456_1.html,neutral,-0.0312,0.012933,1.0
2023-12-14,"Adani Group to make additional investment of Rs 8,700 crore in Bihar",Companies,,"The Adani Group on Thursday said it would make an additional investment of Rs 8,700 crore in Bihar in various sectors, including cement manufacturing, logistics and the agro-industry.","Pranav Adani, Director, Adani Enterprises with Bihar CM Nitish Kumar. The Adani Group on Thursday said it would make an additional investment of Rs 8,700 crore in Bihar in various sectors, including cement manufacturing, logistics and the agro-industry. The group is already present in Bihar, where it has invested Rs 850 crore, said Pranav Adani, Director, Adani Enterprises. He was speaking at the Bihar Business Connect-2023, a two-day global investors summit that concluded on Thursday. ""Our group has decided to invest Rs 8,700 crore in additional sectors in Bihar. This will create direct or indirect employment for approximately 10,000 people in the state,” Adani said. Bihar Chief Minister Nitish Kumar released the Bihar Logistics Policy 2023 and a coffee table book (of the state industries department) at the summit on Thursday. The policy aims at providing “international-standard” infrastructure facilities for industrial and social growth. Kumar, however, did not address the gathering at the event. “Bihar is now an attractive investment destination in the country. We are currently present in logistics, gas distribution, and agro-logistics, with an investment of Rs 850 crore, generating direct or indirect employment for 3,000 individuals. Now, we aim to increase our investment around 10-fold,” Adani said. Giving details about the plan of future investments in the state, he said that in the warehouse sector, the company plans to pump in Rs 1,200 crore, generating employment for 2,000 people. The districts that will covered include Purnea, Begusarai, Darbhanga, Samastipur, Kishanganj, and Araria. The group will also allocate Rs 200 crore to enhance its city gas distribution network in Gaya and Nalanda, Adani said. ""We are planning to start producing compressed biogas and EV chargers. This initiative will create jobs for almost 1,500 people in the state. The Adani Group is also contemplating bringing Adani Wilmar to Bihar,” he said. The company has plans to enter the cement manufacturing sector, too, establishing units in Warsaliganj and Mahawal at a cost of Rs 2,500 crore. Adani also hailed the Bihar government for its developmental and social schemes. (Only the headline and picture of this report may have been reworked by the Business Standard staff; the rest of the content is auto-generated from a syndicated feed.)",https://www.business-standard.com/companies/news/adani-group-to-make-additional-investment-of-rs-8-700-crore-in-bihar-123121400638_1.html,neutral,0.3305,0.012933,1.0
2023-12-14,"Essar group signs MoU with Gujarat govt to invest Rs 55,000 crore",Companies,,"Essar Group investment: These projects would create over 10,000 job opportunities",,https://www.business-standard.com/companies/news/essar-group-signs-mou-with-gujarat-govt-to-invest-rs-55-000-crore-123121400762_1.html,positive,0.8585,0.012933,1.0
2023-12-14,Avoid going overweight or exiting from equities during bull markets,Finance,,"Rebalance by booking profits in mid and smallcaps, allocate to fixed income",Photo: Bloomberg,https://www.business-standard.com/finance/personal-finance/avoid-going-overweight-or-exiting-from-equities-during-bull-markets-123121401362_1.html,neutral,0.0784,0.012933,1.0
2023-12-14,Calcutta High Court modifies the extent of Priyamvada Birla estate,Companies,,The Harsh Lodha side claimed that the ruling was 'firmly' in its favour,,https://www.business-standard.com/companies/news/birla-lodha-battle-calcutta-hc-shrinks-priyamvada-birla-estate-s-reach-123121401093_1.html,neutral,-0.0573,0.012933,1.0
2023-12-14,S&P downgrades Anil Agarwal's Vedanta Resources; warns of potential default,Companies,,S&P Global Ratings: Anil Agarwal firm seeks bond holders consent to extend maturities,Photo: Bloomberg,https://www.business-standard.com/companies/news/s-p-downgrades-anil-agarwal-s-vedanta-resources-warns-of-potential-default-123121400939_1.html,positive,0.6275,0.012933,1.0
2023-12-14,China's Country Garden prevents worsening of debt crisis with payment,Companies,,"The distressed builder's onshore unit, Country Garden Real Estate Group Co., repaid in full $111 million bond with a put option that expired Wednesday, it said in a filing",The latest moves by China’s former top builder injected a sense of relief among investor. (Photo: Bloomberg),https://www.business-standard.com/companies/news/china-s-country-garden-prevents-worsening-of-debt-crisis-with-payment-123121401380_1.html,positive,0.6722,0.012933,1.0
2023-12-14,"India's logistics cost 7.8-8.9% of GDP in FY22, shows govt survey",Economy,,"India Economy: The World Bank has also reviewed the methodology and has acknowledged it has an appropriate baseline and framework to fine-tune it in the future, government officials said on Thursday",,https://www.business-standard.com/economy/news/india-s-logistics-cost-between-7-8-and-8-9-of-gdp-in-fy22-ncaer-123121401099_1.html,positive,0.48,0.012933,1.0
2023-12-14,$340 million fundraise by Udaan signals pick-up in startup dealmaking,Companies,,"Led by M&G plc, Udaan's Series E funding includes Lightspeed Venture Partners and DST Global",Photo: Pexels,https://www.business-standard.com/companies/news/udaan-raises-340-million-in-funding-eyes-profitability-in-12-18-months-123121400693_1.html,positive,0.8516,0.012933,1.0
2023-12-14,'Avoid unilateral barriers' call a win for India at COP28 climate summit,Economy,,"Another senior negotiator revealed that the target of this crucial inclusion in the global stocktake text was not just the CBAM, but also the Inflation Reduction Act of the US","3 Months ₹300/Month 1 Year ₹225/Month 2 Years ₹162/Month Renews automatically, cancel anytime Home Markets Premium Decoded In brief",https://www.business-standard.com/economy/news/avoid-unilateral-trade-barriers-win-for-india-at-cop28-climate-summit-123121401316_1.html,neutral,0.1001,0.012933,1.0
2023-12-14,"Markets soar on dovish US Federal Reserve, Sensex settles atop 70K",Markets,,US 10-yr treasury yield now below 4% as risk appetite increases,,https://www.business-standard.com/markets/news/markets-hit-fresh-highs-on-fed-dovish-signal-sensex-rises-930-points-123121400973_1.html,negative,-0.5197,0.012933,1.0
2023-12-14,"Slice of success: Have Zomato, Swiggy finally figured out the right recipe?",Companies,,Zomato reported its first-ever profit of Rs 2 crore in Q1 FY24,"3 Months ₹300/Month 1 Year ₹225/Month 2 Years ₹162/Month Renews automatically, cancel anytime Home Markets Premium Decoded In brief",https://www.business-standard.com/companies/news/slice-of-success-have-zomato-swiggy-finally-figured-out-the-right-recipe-123121401344_1.html,positive,0.8018,0.012933,1.0
2023-12-14,IRDAI release draft for increasing surrender value of non-par products,Finance,,The insurance regulator has proposed a high surrender value on non-participating insurance products,,https://www.business-standard.com/finance/insurance/irdai-release-draft-for-increasing-surrender-value-of-non-par-products-123121401112_1.html,positive,0.5038,0.012933,1.0
2023-12-14,"IRDAI aims to move towards RBC model, IFRS by 2025, says chairman",Finance,,The Chairman also said that Indian insurers are converging towards the IFRS Accounting system by implementing the IND-AS,"Debasish Panda, Chairman, IRDAI (Photo credit: Kamlesh Pednekar)",https://www.business-standard.com/finance/insurance/irdai-aims-to-move-towards-rbc-model-ifrs-by-2025-says-chairman-123121401007_1.html,positive,0.5393,0.012933,1.0
2023-12-14,"Rebalance portfolio, avoid overexposure or complete exit from equities",Finance,,"Stock Market: Book profits in mid- and small-cap segments, allocate money to fixed income and gold","3 Months ₹300/Month 1 Year ₹225/Month 2 Years ₹162/Month Renews automatically, cancel anytime Home Markets Premium Decoded In brief",https://www.business-standard.com/finance/personal-finance/rebalance-portfolio-avoid-overexposure-or-complete-exit-from-equities-123121400696_1.html,neutral,0.1415,0.012933,1.0
2023-12-14,"Trust, financial education crucial in achieving insurance for all by 2047",Finance,,"Irdai has committed itself to enabling ""Insurance for All"" by 2047, where every citizen has life, health, and property insurance cover",Illustration: Binay Sinha,https://www.business-standard.com/finance/insurance/trust-financial-education-crucial-in-achieving-insurance-for-all-by-2047-123121301320_1.html,neutral,0.3101,0.012933,1.0
2023-12-14,Insurance for all by 2047: Insurers call for MF-style ad blitz & a rethink,Finance,,These discussions took place at the Life Insurance CEOs panel at the Business Standard BFSI Insight Summit,"3 Months ₹300/Month 1 Year ₹225/Month 2 Years ₹162/Month Renews automatically, cancel anytime Home Markets Premium Decoded In brief",https://www.business-standard.com/finance/insurance/insurance-for-all-by-2047-insurers-call-for-mf-style-ad-blitz-a-rethink-123121301341_1.html,neutral,0.0289,0.012933,1.0
